t	x	u
1.200000	2.600000	2.930860
1.200000	2.700000	3.359861
1.200000	2.800000	3.788876
1.200000	2.900000	4.187658
1.200000	3.000000	4.528919
1.200000	3.100000	4.791002
1.200000	3.200000	4.960000
1.200000	3.300000	5.031117
1.200000	3.400000	5.009137
1.200000	3.500000	4.907958
1.200000	3.600000	4.749228
1.300000	2.500000	2.570918
1.300000	2.600000	2.922117
1.300000	2.700000	3.330860
1.300000	2.800000	3.769861
1.300000	2.900000	4.208876
1.300000	3.000000	4.617658
1.300000	3.100000	4.968919
1.300000	3.200000	5.241002
1.300000	3.300000	5.420000
1.300000	3.400000	5.501117
1.300000	3.500000	5.489137
1.300000	3.600000	5.397958
1.400000	2.500000	2.688912
1.400000	2.600000	2.970918
1.400000	2.700000	3.332117
1.400000	2.800000	3.750860
1.400000	2.900000	4.199861
1.400000	3.000000	4.648876
1.400000	3.100000	5.067658
1.400000	3.200000	5.428919
1.400000	3.300000	5.711002
1.400000	3.400000	5.900000
1.400000	3.500000	5.991117
1.400000	3.600000	5.989137
1.500000	2.500000	2.900000
1.500000	2.600000	3.098912
1.500000	2.700000	3.390918
1.500000	2.800000	3.762117
1.500000	2.900000	4.190860
1.500000	3.000000	4.649861
1.500000	3.100000	5.108876
1.500000	3.200000	5.537658
1.500000	3.300000	5.908919
1.500000	3.400000	6.201002
1.500000	3.500000	6.400000
1.500000	3.600000	6.501117
1.600000	2.500000	3.208969
1.600000	2.600000	3.320000
1.600000	2.700000	3.528912
1.600000	2.800000	3.830918
1.600000	2.900000	4.212117
1.600000	3.000000	4.650860
1.600000	3.100000	5.119861
1.600000	3.200000	5.588876
1.600000	3.300000	6.027658
1.600000	3.400000	6.408919
1.600000	3.500000	6.711002
1.600000	3.600000	6.920000
1.700000	2.500000	3.611027
1.700000	2.600000	3.638969
1.700000	2.700000	3.760000
1.700000	2.800000	3.978912
1.700000	2.900000	4.290918
1.700000	3.000000	4.682117
1.700000	3.100000	5.130860
1.700000	3.200000	5.609861
1.700000	3.300000	6.088876
1.700000	3.400000	6.537658
1.700000	3.500000	6.928919
1.700000	3.600000	7.241002
1.800000	2.500000	4.092267
1.800000	2.600000	4.051027
1.800000	2.700000	4.088969
1.800000	2.800000	4.220000
1.800000	2.900000	4.448912
1.800000	3.000000	4.770918
1.800000	3.100000	5.172117
1.800000	3.200000	5.630860
1.800000	3.300000	6.119861
1.800000	3.400000	6.608876
1.800000	3.500000	7.067658
1.800000	3.600000	7.468919
1.900000	2.500000	4.631036
1.900000	2.600000	4.542267
1.900000	2.700000	4.511027
1.900000	2.800000	4.558969
1.900000	2.900000	4.700000
1.900000	3.000000	4.938912
1.900000	3.100000	5.270918
1.900000	3.200000	5.682117
1.900000	3.300000	6.150860
1.900000	3.400000	6.649861
1.900000	3.500000	7.148876
1.900000	3.600000	7.617658
2.000000	2.500000	5.200046
2.000000	2.600000	5.091036
2.000000	2.700000	5.012267
2.000000	2.800000	4.991027
2.000000	2.900000	5.048969
2.000000	3.000000	5.200000
2.000000	3.100000	5.448912
2.000000	3.200000	5.790918
2.000000	3.300000	6.212117
2.000000	3.400000	6.690860
2.000000	3.500000	7.199861
2.000000	3.600000	7.708876
2.100000	2.500000	5.769052
2.100000	2.600000	5.670046
2.100000	2.700000	5.571036
2.100000	2.800000	5.502267
2.100000	2.900000	5.491027
2.100000	3.000000	5.558969
2.100000	3.100000	5.720000
2.100000	3.200000	5.978912
2.100000	3.300000	6.330918
2.100000	3.400000	6.762117
2.100000	3.500000	7.250860
2.100000	3.600000	7.769861
2.200000	2.500000	6.307808
2.200000	2.600000	6.249052
2.200000	2.700000	6.160046
2.200000	2.800000	6.071036
2.200000	2.900000	6.012267
2.200000	3.000000	6.011027
2.200000	3.100000	6.088969
2.200000	3.200000	6.260000
2.200000	3.300000	6.528912
2.200000	3.400000	6.890918
2.200000	3.500000	7.332117
2.200000	3.600000	7.830860
2.300000	2.500000	6.789028
2.300000	2.600000	6.797808
2.300000	2.700000	6.749052
2.300000	2.800000	6.670046
2.300000	2.900000	6.591036
2.300000	3.000000	6.542267
2.300000	3.100000	6.551027
2.300000	3.200000	6.638969
2.300000	3.300000	6.820000
2.300000	3.400000	7.098912
2.300000	3.500000	7.470918
2.300000	3.600000	7.922117
2.400000	2.500000	7.191059
2.400000	2.600000	7.289028
2.400000	2.700000	7.307808
2.400000	2.800000	7.269052
2.400000	2.900000	7.200046
2.400000	3.000000	7.131036
2.400000	3.100000	7.092267
2.400000	3.200000	7.111027
2.400000	3.300000	7.208969
2.400000	3.400000	7.400000
2.400000	3.500000	7.688912
2.400000	3.600000	8.070918
2.500000	2.500000	7.500000
2.500000	2.600000	7.701059
2.500000	2.700000	7.809028
2.500000	2.800000	7.837808
2.500000	2.900000	7.809052
2.500000	3.000000	7.750046
2.500000	3.100000	7.691036
2.500000	3.200000	7.662267
2.500000	3.300000	7.691027
2.500000	3.400000	7.798969
2.500000	3.500000	8.000000
2.500000	3.600000	8.298912
2.600000	2.500000	7.654837
2.600000	2.600000	8.020000
2.600000	2.700000	8.231059
2.600000	2.800000	8.349028
2.600000	2.900000	8.387808
2.600000	3.000000	8.369052
2.600000	3.100000	8.320046
2.600000	3.200000	8.271036
2.600000	3.300000	8.252267
2.600000	3.400000	8.291027
2.600000	3.500000	8.408969
2.600000	3.600000	8.620000
2.700000	2.500000	7.818731
2.700000	2.600000	8.184837
2.700000	2.700000	8.560000
2.700000	2.800000	8.781059
2.700000	2.900000	8.909028
2.700000	3.000000	8.957808
2.700000	3.100000	8.949052
2.700000	3.200000	8.910046
2.700000	3.300000	8.871036
2.700000	3.400000	8.862267
2.700000	3.500000	8.911027
2.700000	3.600000	9.038969
2.800000	2.500000	7.990818
2.800000	2.600000	8.358731
2.800000	2.700000	8.734837
2.800000	2.800000	9.120000
2.800000	2.900000	9.351059
2.800000	3.000000	9.489028
2.800000	3.100000	9.547808
2.800000	3.200000	9.549052
2.800000	3.300000	9.520046
2.800000	3.400000	9.491036
2.800000	3.500000	9.492267
2.800000	3.600000	9.551027
2.900000	2.500000	8.170320
2.900000	2.600000	8.540818
2.900000	2.700000	8.918731
2.900000	2.800000	9.304837
2.900000	2.900000	9.700000
2.900000	3.000000	9.941059
2.900000	3.100000	10.089028
2.900000	3.200000	10.157808
2.900000	3.300000	10.169052
2.900000	3.400000	10.150046
2.900000	3.500000	10.131036
2.900000	3.600000	10.142267
3.000000	2.500000	8.356531
3.000000	2.600000	8.730320
3.000000	2.700000	9.110818
3.000000	2.800000	9.498731
3.000000	2.900000	9.894837
3.000000	3.000000	10.300000
3.000000	3.100000	10.551059
3.000000	3.200000	10.709028
3.000000	3.300000	10.787808
3.000000	3.400000	10.809052
3.000000	3.500000	10.800046
3.000000	3.600000	10.791036
3.100000	2.500000	8.548812
3.100000	2.600000	8.926531
3.100000	2.700000	9.310320
3.100000	2.800000	9.700818
3.100000	2.900000	10.098731
3.100000	3.000000	10.504837
3.100000	3.100000	10.920000
3.100000	3.200000	11.181059
3.100000	3.300000	11.349028
3.100000	3.400000	11.437808
3.100000	3.500000	11.469052
3.100000	3.600000	11.470046
3.200000	2.500000	8.746585
3.200000	2.600000	9.128812
3.200000	2.700000	9.516531
3.200000	2.800000	9.910320
3.200000	2.900000	10.310818
3.200000	3.000000	10.718731
3.200000	3.100000	11.134837
3.200000	3.200000	11.560000
3.200000	3.300000	11.831059
3.200000	3.400000	12.009028
3.200000	3.500000	12.107808
3.200000	3.600000	12.149052
3.300000	2.500000	8.949329
3.300000	2.600000	9.336585
3.300000	2.700000	9.728812
3.300000	2.800000	10.126531
3.300000	2.900000	10.530320
3.300000	3.000000	10.940818
3.300000	3.100000	11.358731
3.300000	3.200000	11.784837
3.300000	3.300000	12.220000
3.300000	3.400000	12.501059
3.300000	3.500000	12.689028
3.300000	3.600000	12.797808
3.400000	2.500000	9.156570
3.400000	2.600000	9.549329
3.400000	2.700000	9.946585
3.400000	2.800000	10.348812
3.400000	2.900000	10.756531
3.400000	3.000000	11.170320
3.400000	3.100000	11.590818
3.400000	3.200000	12.018731
3.400000	3.300000	12.454837
3.400000	3.400000	12.900000
3.400000	3.500000	13.191059
3.400000	3.600000	13.389028
3.500000	2.500000	9.367879
3.500000	2.600000	9.766570
3.500000	2.700000	10.169329
3.500000	2.800000	10.576585
3.500000	2.900000	10.988812
3.500000	3.000000	11.406531
3.500000	3.100000	11.830320
3.500000	3.200000	12.260818
3.500000	3.300000	12.698731
3.500000	3.400000	13.144837
3.500000	3.500000	13.600000
3.500000	3.600000	13.901059
3.600000	2.500000	9.582871
3.600000	2.600000	9.987879
3.600000	2.700000	10.396570
3.600000	2.800000	10.809329
3.600000	2.900000	11.226585
3.600000	3.000000	11.648812
3.600000	3.100000	12.076531
3.600000	3.200000	12.510320
3.600000	3.300000	12.950818
3.600000	3.400000	13.398731
3.600000	3.500000	13.854837
3.600000	3.600000	14.320000
3.700000	2.500000	9.801194
3.700000	2.600000	10.212871
3.700000	2.700000	10.627879
3.700000	2.800000	11.046570
3.700000	2.900000	11.469329
3.700000	3.000000	11.896585
3.700000	3.100000	12.328812
3.700000	3.200000	12.766531
3.700000	3.300000	13.210320
3.700000	3.400000	13.660818
3.700000	3.500000	14.118731
3.700000	3.600000	14.584837
3.800000	2.500000	10.022532
3.800000	2.600000	10.441194
3.800000	2.700000	10.862871
3.800000	2.800000	11.287879
3.800000	2.900000	11.716570
3.800000	3.000000	12.149329
3.800000	3.100000	12.586585
3.800000	3.200000	13.028812
3.800000	3.300000	13.476531
3.800000	3.400000	13.930320
3.800000	3.500000	14.390818
3.800000	3.600000	14.858731
3.900000	2.500000	10.246597
3.900000	2.600000	10.672532
3.900000	2.700000	11.101194
3.900000	2.800000	11.532871
3.900000	2.900000	11.967879
3.900000	3.000000	12.406570
3.900000	3.100000	12.849329
3.900000	3.200000	13.296585
3.900000	3.300000	13.748812
3.900000	3.400000	14.206531
3.900000	3.500000	14.670320
3.900000	3.600000	15.140818
4.000000	2.500000	10.473130
4.000000	2.600000	10.906597
4.000000	2.700000	11.342532
4.000000	2.800000	11.781194
4.000000	2.900000	12.222871
4.000000	3.000000	12.667879
4.000000	3.100000	13.116570
4.000000	3.200000	13.569329
4.000000	3.300000	14.026585
4.000000	3.400000	14.488812
4.000000	3.500000	14.956531
4.000000	3.600000	15.430320
4.100000	2.500000	10.701897
4.100000	2.600000	11.143130
4.100000	2.700000	11.586597
4.100000	2.800000	12.032532
4.100000	2.900000	12.481194
4.100000	3.000000	12.932871
4.100000	3.100000	13.387879
4.100000	3.200000	13.846570
4.100000	3.300000	14.309329
4.100000	3.400000	14.776585
4.100000	3.500000	15.248812
4.100000	3.600000	15.726531
4.200000	2.500000	10.932684
4.200000	2.600000	11.381897
4.200000	2.700000	11.833130
4.200000	2.800000	12.286597
4.200000	2.900000	12.742532
4.200000	3.000000	13.201194
4.200000	3.100000	13.662871
4.200000	3.200000	14.127879
4.200000	3.300000	14.596570
4.200000	3.400000	15.069329
4.200000	3.500000	15.546585
4.200000	3.600000	16.028812
4.300000	2.500000	11.165299
4.300000	2.600000	11.622684
4.300000	2.700000	12.081897
4.300000	2.800000	12.543130
4.300000	2.900000	13.006597
4.300000	3.000000	13.472532
4.300000	3.100000	13.941194
4.300000	3.200000	14.412871
4.300000	3.300000	14.887879
4.300000	3.400000	15.366570
4.300000	3.500000	15.849329
4.300000	3.600000	16.336585
4.400000	2.500000	11.399569
4.400000	2.600000	11.865299
4.400000	2.700000	12.332684
4.400000	2.800000	12.801897
4.400000	2.900000	13.273130
4.400000	3.000000	13.746597
4.400000	3.100000	14.222532
4.400000	3.200000	14.701194
4.400000	3.300000	15.182871
4.400000	3.400000	15.667879
4.400000	3.500000	16.156570
4.400000	3.600000	16.649329
4.500000	2.500000	11.635335
4.500000	2.600000	12.109569
4.500000	2.700000	12.585299
4.500000	2.800000	13.062684
4.500000	2.900000	13.541897
4.500000	3.000000	14.023130
4.500000	3.100000	14.506597
4.500000	3.200000	14.992532
4.500000	3.300000	15.481194
4.500000	3.400000	15.972871
4.500000	3.500000	16.467879
4.500000	3.600000	16.966570
4.600000	2.500000	11.872456
4.600000	2.600000	12.355335
4.600000	2.700000	12.839569
4.600000	2.800000	13.325299
4.600000	2.900000	13.812684
4.600000	3.000000	14.301897
4.600000	3.100000	14.793130
4.600000	3.200000	15.286597
4.600000	3.300000	15.782532
4.600000	3.400000	16.281194
4.600000	3.500000	16.782871
4.600000	3.600000	17.287879
4.700000	2.500000	12.110803
4.700000	2.600000	12.602456
4.700000	2.700000	13.095335
4.700000	2.800000	13.589569
4.700000	2.900000	14.085299
4.700000	3.000000	14.582684
4.700000	3.100000	15.081897
4.700000	3.200000	15.583130
4.700000	3.300000	16.086597
4.700000	3.400000	16.592532
4.700000	3.500000	17.101194
4.700000	3.600000	17.612871
4.800000	2.500000	12.350259
4.800000	2.600000	12.850803
4.800000	2.700000	13.352456
4.800000	2.800000	13.855335
4.800000	2.900000	14.359569
4.800000	3.000000	14.865299
4.800000	3.100000	15.372684
4.800000	3.200000	15.881897
4.800000	3.300000	16.393130
4.800000	3.400000	16.906597
4.800000	3.500000	17.422532
4.800000	3.600000	17.941194
4.900000	2.500000	12.590718
4.900000	2.600000	13.100259
4.900000	2.700000	13.610803
4.900000	2.800000	14.122456
4.900000	2.900000	14.635335
4.900000	3.000000	15.149569
4.900000	3.100000	15.665299
4.900000	3.200000	16.182684
4.900000	3.300000	16.701897
4.900000	3.400000	17.223130
4.900000	3.500000	17.746597
4.900000	3.600000	18.272532
5.000000	2.500000	12.832085
5.000000	2.600000	13.350718
5.000000	2.700000	13.870259
5.000000	2.800000	14.390803
5.000000	2.900000	14.912456
5.000000	3.000000	15.435335
5.000000	3.100000	15.959569
5.000000	3.200000	16.485299
5.000000	3.300000	17.012684
5.000000	3.400000	17.541897
5.000000	3.500000	18.073130
5.000000	3.600000	18.606597
5.100000	2.500000	13.074274
5.100000	2.600000	13.602085
5.100000	2.700000	14.130718
5.100000	2.800000	14.660259
5.100000	2.900000	15.190803
5.100000	3.000000	15.722456
5.100000	3.100000	16.255335
5.100000	3.200000	16.789569
5.100000	3.300000	17.325299
5.100000	3.400000	17.862684
5.100000	3.500000	18.401897
5.100000	3.600000	18.943130
5.200000	2.500000	13.317206
5.200000	2.600000	13.854274
5.200000	2.700000	14.392085
5.200000	2.800000	14.930718
5.200000	2.900000	15.470259
5.200000	3.000000	16.010803
5.200000	3.100000	16.552456
5.200000	3.200000	17.095335
5.200000	3.300000	17.639569
5.200000	3.400000	18.185299
5.200000	3.500000	18.732684
5.200000	3.600000	19.281897
5.300000	2.500000	13.560810
5.300000	2.600000	14.107206
5.300000	2.700000	14.654274
5.300000	2.800000	15.202085
5.300000	2.900000	15.750718
5.300000	3.000000	16.300259
5.300000	3.100000	16.850803
5.300000	3.200000	17.402456
5.300000	3.300000	17.955335
5.300000	3.400000	18.509569
5.300000	3.500000	19.065299
5.300000	3.600000	19.622684
5.400000	2.500000	13.805023
5.400000	2.600000	14.360810
5.400000	2.700000	14.917206
5.400000	2.800000	15.474274
5.400000	2.900000	16.032085
5.400000	3.000000	16.590718
5.400000	3.100000	17.150259
5.400000	3.200000	17.710803
5.400000	3.300000	18.272456
5.400000	3.400000	18.835335
5.400000	3.500000	19.399569
5.400000	3.600000	19.965299
5.500000	2.500000	14.049787
5.500000	2.600000	14.615023
5.500000	2.700000	15.180810
5.500000	2.800000	15.747206
5.500000	2.900000	16.314274
5.500000	3.000000	16.882085
5.500000	3.100000	17.450718
5.500000	3.200000	18.020259
5.500000	3.300000	18.590803
5.500000	3.400000	19.162456
5.500000	3.500000	19.735335
5.500000	3.600000	20.309569
5.600000	2.500000	14.295049
5.600000	2.600000	14.869787
5.600000	2.700000	15.445023
5.600000	2.800000	16.020810
5.600000	2.900000	16.597206
5.600000	3.000000	17.174274
5.600000	3.100000	17.752085
5.600000	3.200000	18.330718
5.600000	3.300000	18.910259
5.600000	3.400000	19.490803
5.600000	3.500000	20.072456
5.600000	3.600000	20.655335
5.700000	2.500000	14.540762
5.700000	2.600000	15.125049
5.700000	2.700000	15.709787
5.700000	2.800000	16.295023
5.700000	2.900000	16.880810
5.700000	3.000000	17.467206
5.700000	3.100000	18.054274
5.700000	3.200000	18.642085
5.700000	3.300000	19.230718
5.700000	3.400000	19.820259
5.700000	3.500000	20.410803
5.700000	3.600000	21.002456
5.800000	2.500000	14.786883
5.800000	2.600000	15.380762
5.800000	2.700000	15.975049
5.800000	2.800000	16.569787
5.800000	2.900000	17.165023
5.800000	3.000000	17.760810
5.800000	3.100000	18.357206
5.800000	3.200000	18.954274
5.800000	3.300000	19.552085
5.800000	3.400000	20.150718
5.800000	3.500000	20.750259
5.800000	3.600000	21.350803
5.900000	2.500000	15.033373
5.900000	2.600000	15.636883
5.900000	2.700000	16.240762
5.900000	2.800000	16.845049
5.900000	2.900000	17.449787
5.900000	3.000000	18.055023
5.900000	3.100000	18.660810
5.900000	3.200000	19.267206
5.900000	3.300000	19.874274
5.900000	3.400000	20.482085
5.900000	3.500000	21.090718
5.900000	3.600000	21.700259
6.000000	2.500000	15.280197
6.000000	2.600000	15.893373
6.000000	2.700000	16.506883
6.000000	2.800000	17.120762
6.000000	2.900000	17.735049
6.000000	3.000000	18.349787
6.000000	3.100000	18.965023
6.000000	3.200000	19.580810
6.000000	3.300000	20.197206
6.000000	3.400000	20.814274
6.000000	3.500000	21.432085
6.000000	3.600000	22.050718
6.100000	2.500000	15.527324
6.100000	2.600000	16.150197
6.100000	2.700000	16.773373
6.100000	2.800000	17.396883
6.100000	2.900000	18.020762
6.100000	3.000000	18.645049
6.100000	3.100000	19.269787
6.100000	3.200000	19.895023
6.100000	3.300000	20.520810
6.100000	3.400000	21.147206
6.100000	3.500000	21.774274
6.100000	3.600000	22.402085
6.200000	2.500000	15.774724
6.200000	2.600000	16.407324
6.200000	2.700000	17.040197
6.200000	2.800000	17.673373
6.200000	2.900000	18.306883
6.200000	3.000000	18.940762
6.200000	3.100000	19.575049
6.200000	3.200000	20.209787
6.200000	3.300000	20.845023
6.200000	3.400000	21.480810
6.200000	3.500000	22.117206
6.200000	3.600000	22.754274
6.300000	2.500000	16.022371
6.300000	2.600000	16.664724
6.300000	2.700000	17.307324
6.300000	2.800000	17.950197
6.300000	2.900000	18.593373
6.300000	3.000000	19.236883
6.300000	3.100000	19.880762
6.300000	3.200000	20.525049
6.300000	3.300000	21.169787
6.300000	3.400000	21.815023
6.300000	3.500000	22.460810
6.300000	3.600000	23.107206
6.400000	2.500000	16.270242
6.400000	2.600000	16.922371
6.400000	2.700000	17.574724
6.400000	2.800000	18.227324
6.400000	2.900000	18.880197
6.400000	3.000000	19.533373
6.400000	3.100000	20.186883
6.400000	3.200000	20.840762
6.400000	3.300000	21.495049
6.400000	3.400000	22.149787
6.400000	3.500000	22.805023
6.400000	3.600000	23.460810
6.500000	2.500000	16.518316
6.500000	2.600000	17.180242
6.500000	2.700000	17.842371
6.500000	2.800000	18.504724
6.500000	2.900000	19.167324
6.500000	3.000000	19.830197
6.500000	3.100000	20.493373
6.500000	3.200000	21.156883
6.500000	3.300000	21.820762
6.500000	3.400000	22.485049
6.500000	3.500000	23.149787
6.500000	3.600000	23.815023
6.600000	2.500000	16.766573
6.600000	2.600000	17.438316
6.600000	2.700000	18.110242
6.600000	2.800000	18.782371
6.600000	2.900000	19.454724
6.600000	3.000000	20.127324
6.600000	3.100000	20.800197
6.600000	3.200000	21.473373
6.600000	3.300000	22.146883
6.600000	3.400000	22.820762
6.600000	3.500000	23.495049
6.600000	3.600000	24.169787
6.700000	2.500000	17.014996
6.700000	2.600000	17.696573
6.700000	2.700000	18.378316
6.700000	2.800000	19.060242
6.700000	2.900000	19.742371
6.700000	3.000000	20.424724
6.700000	3.100000	21.107324
6.700000	3.200000	21.790197
6.700000	3.300000	22.473373
6.700000	3.400000	23.156883
6.700000	3.500000	23.840762
6.700000	3.600000	24.525049
6.800000	2.500000	17.263569
6.800000	2.600000	17.954996
6.800000	2.700000	18.646573
6.800000	2.800000	19.338316
6.800000	2.900000	20.030242
6.800000	3.000000	20.722371
6.800000	3.100000	21.414724
6.800000	3.200000	22.107324
6.800000	3.300000	22.800197
6.800000	3.400000	23.493373
6.800000	3.500000	24.186883
6.800000	3.600000	24.880762
6.900000	2.500000	17.512277
6.900000	2.600000	18.213569
6.900000	2.700000	18.914996
6.900000	2.800000	19.616573
6.900000	2.900000	20.318316
6.900000	3.000000	21.020242
6.900000	3.100000	21.722371
6.900000	3.200000	22.424724
6.900000	3.300000	23.127324
6.900000	3.400000	23.830197
6.900000	3.500000	24.533373
6.900000	3.600000	25.236883
7.000000	2.500000	17.761109
7.000000	2.600000	18.472277
7.000000	2.700000	19.183569
